job_id,job_title,category,course_title,skills
3891079268,information technology business analyst,information technology,technical analysis 101 how to profit during market crashes,"ar, c, ca, r, technical analysis"
3891079268,information technology business analyst,information technology,venture capital what is it and why it matters to you,"ap, api, c, ca, r, venture capital"
3891079268,information technology business analyst,information technology,first steps to trading the forexmarkets technical analysis,"ar, c, ca, r, technical analysis, trading"
3891079268,information technology business analyst,information technology,financial analysis compare performance of companies,"ar, c, cia, financial analysis, r"
3891079268,information technology business analyst,information technology,learn how to trade gold in 2017,"ar, r"
3891079268,information technology business analyst,information technology,international tax tax beyond boundaries,"ar, r, tax"
3891079268,information technology business analyst,information technology,penny stocks value chart pattern trading 2 course bundle,"ar, c, r, trading"
3891079268,information technology business analyst,information technology,build a career in forex trading learn fundamental analysis,"ar, c, ca, r, trading"
3891079268,information technology business analyst,information technology,caiib advanced bank management part i,"ai, ar, c, ca, management, r"
3891079268,information technology business analyst,information technology,stock market investment non financial fundamental analysis,"ar, c, cia, r"
3891079268,information technology business analyst,information technology,learn how to play cashflow game,"ar, c, ca, r"
3891079268,information technology business analyst,information technology,aprende a invertir practicando,"ap, c, ca, r"
3891079268,information technology business analyst,information technology,crash course on cost of capital and capital structuring,"ap, api, c, ca, r"
3891079268,information technology business analyst,information technology,"multiply your returns using value investing ,https www udemy com multiply your returns using value investing ,true,20,1942,19,63,all levels,4 5 hours,2015 07 23t00 08 33z 874284,weekly forex analysis by baraq fx","ar, c, http, r"
3891079268,information technology business analyst,information technology,technical analysis a practical approach for trade entry,"ap, c, ca, pp, r, technical analysis"
3891079268,information technology business analyst,information technology,a complete guide to becoming a trader on the forex market,"ar, c, r"
3891079268,information technology business analyst,information technology,stock market for beginners complete starter toolkit,"ar, c, r"
3891079268,information technology business analyst,information technology,beginners binary options course,"ar, c, r"
3891079268,information technology business analyst,information technology,how to profit from stock market volatility,"ar, c, r"
3891079268,information technology business analyst,information technology,situational trading proven option strategy for any scenario,"ar, c, r, strategy, trading, uat"
3891079268,information technology business analyst,information technology,algorithmic trading in matlab wfatoolbox app gui finance,"ap, c, fa, finance, matlab, pp, r, trading"
3891079268,information technology business analyst,information technology,bitcoin visually part i,"ar, c, r"
3891079268,information technology business analyst,information technology,learn and master the basics of finance,"ar, c, finance, r"
3891079268,information technology business analyst,information technology,forex learnto trade the improved advanced patterns,"ar, c, r"
3891079268,information technology business analyst,information technology,mastering the market technical analysis candlestick,"ar, c, ca, r, technical analysis"
3891079268,information technology business analyst,information technology,an integrated approach to the fundamentals of accounting,"accounting, ap, c, integrated, pp, r"
3891079268,information technology business analyst,information technology,financial model fundamentals learn the essential skills,"ar, c, cia, r"
3891079268,information technology business analyst,information technology,working capital management for ca cfa cpa exams,"ap, api, c, ca, capital management, cfa, cpa, fa, management, r, working capital management"
3891079268,information technology business analyst,information technology,risk analysis capital budgeting for ca cs cfa exams,"ap, api, budgeting, c, ca, capital budgeting, cfa, fa, r, risk analysis"
3891079268,information technology business analyst,information technology,understand banks financial markets,"ar, c, cia, r"
3891079268,information technology business analyst,information technology,mba accounting and finance for managers paper ms04 of ignou,"accounting, ap, c, finance, mba, r"
3891079268,information technology business analyst,information technology,cost accounting marginal costing theory and practice,"accounting, ar, c, cost accounting, heor, r"
3891079268,information technology business analyst,information technology,learn options on futures for hedging options and stocks,"ar, c, r"
3891079268,information technology business analyst,information technology,learn about trading options from a real wallstreet trader,"ar, m a, r, trading"
3891079268,information technology business analyst,information technology,the binary institute introductory course in binary options,"ar, c, r"
3891079268,information technology business analyst,information technology,learn to raise the funds you need via crowdfunding,"ai, ar, c, r, wd"
3891079268,information technology business analyst,information technology,option trading how to earn if you can t predict the market,"ar, c, ca, edi, r, trading"
